Facility Name,Region,County,Modified Date,Time ,COVID-19 Patients in Acute Care Beds,COVID-19 Patients in ICU,Ventilators Available,Ventilators in Use,Physical Adult ICU Beds,Staffed Adult ICU Beds,Occupied Adult ICU Beds,Physical Pediatric ICU Beds,Staffed Pediatric ICU Beds,Occupied Pediatric ICU Beds,Physical Adult Acute Care Beds,Staffed Adult Acute Care Beds,Occupied Adult Acute Care Beds,Physical Pediatric Acute Care Beds,Staffed Pediatric Acute Care Beds,Occupied Pediatric Acute Care Beds,Patients in the ED,Have you expanded into non traditional spaces?,"If you have expanded, how many beds have you added?",Indicator of Clinical Staff Absenteeism,ECMO Adult Machines,ECMO Peds/Neonate Machines,Patients Under Investigation
University of Maryland Medical Center,Region III,Baltimore City,9/7/20,10:39:00,9,7,121,96,223,204,173,19,18,15,493,355,284,41,23,16,32,Yes,112,1,12,0,42
University of Maryland Medical Center,Region III,Baltimore City,9/8/20,12:02:00,11,8,79,108,223,197,171,19,19,16,493,360,302,41,25,16,35,Yes,112,1,12,0,28
University of Maryland Medical Center,Region III,Baltimore City,9/9/20,10:32:00,12,8,79,108,223,195,169,19,19,13,493,365,313,41,27,16,34,Yes,112,1,12,0,24
University of Maryland Medical Center,Region III,Baltimore City,9/10/20,09:45:00,12,8,79,108,223,198,176,19,19,13,493,357,319,41,24,18,44,Yes,112,1,12,0,21
University of Maryland Medical Center,Region III,Baltimore City,9/11/20,10:09:00,12,10,108,92,223,199,175,19,19,13,493,355,316,41,24,16,27,Yes,112,1,10,0,17
University of Maryland Medical Center,Region III,Baltimore City,9/12/20,11:36:00,9,8,117,103,223,201,176,19,19,14,493,359,307,41,24,14,26,Yes,112,1,10,0,21
University of Maryland Medical Center,Region III,Baltimore City,9/13/20,11:50:00,11,8,117,103,223,199,173,19,19,16,493,359,299,41,20,13,25,Yes,112,1,8,0,26
University of Maryland Medical Center,Region III,Baltimore City,9/14/20,10:35:00,10,8,117,103,223,203,170,19,19,18,493,349,303,41,21,14,35,Yes,112,1,8,0,21
University of Maryland Medical Center,Region III,Baltimore City,9/15/20,13:07:00,8,8,117,103,223,203,168,19,19,16,493,349,305,41,21,16,48,Yes,112,1,9,0,21
University of Maryland Medical Center,Region III,Baltimore City,9/16/20,11:18:00,7,8,62,113,223,204,177,19,19,14,493,357,311,41,25,21,33,Yes,112,1,9,0,19
University of Maryland Medical Center,Region III,Baltimore City,9/17/20,10:27:00,7,6,62,113,223,206,179,19,19,13,493,356,316,41,27,23,35,Yes,112,1,8,0,25
University of Maryland Medical Center,Region III,Baltimore City,9/18/20,10:15:00,7,5,106,95,223,206,181,19,19,13,493,354,309,41,25,16,37,Yes,112,1,9,0,19
University of Maryland Medical Center,Region III,Baltimore City,9/19/20,12:18:00,6,4,103,110,223,205,179,19,19,16,493,353,307,41,21,16,48,Yes,112,1,12,0,24
University of Maryland Medical Center,Region III,Baltimore City,9/20/20,10:31:00,8,4,103,110,223,205,177,19,19,14,493,353,305,41,18,15,36,Yes,112,1,12,0,26
University of Maryland Medical Center,Region III,Baltimore City,9/21/20,10:26:00,5,4,106,95,223,205,173,19,19,11,493,354,316,41,21,15,35,Yes,112,1,12,0,21
University of Maryland Medical Center,Region III,Baltimore City,9/22/20,10:18:00,9,3,106,100,223,211,174,19,19,13,493,353,326,41,24,22,48,Yes,112,1,11,0,17
University of Maryland Medical Center,Region III,Baltimore City,9/23/20,10:07:00,8,2,90,100,223,201,169,19,18,15,493,353,316,41,24,19,29,Yes,112,1,8,0,20
University of Maryland Medical Center,Region III,Baltimore City,9/24/20,09:49:00,3,4,119,88,223,201,177,19,19,15,493,356,323,41,24,24,39,Yes,112,1,9,0,20
University of Maryland Medical Center,Region III,Baltimore City,9/25/20,10:29:00,2,3,119,88,223,201,176,19,19,16,493,356,318,41,28,24,34,Yes,112,1,10,0,13
University of Maryland Medical Center,Region III,Baltimore City,9/26/20,11:52:00,2,4,119,88,223,203,176,19,19,16,493,363,303,41,29,28,43,Yes,112,1,10,0,23
University of Maryland Medical Center,Region III,Baltimore City,9/27/20,11:45:00,4,4,118,98,223,203,176,19,19,15,493,358,299,41,27,21,29,Yes,112,1,10,0,27
University of Maryland Medical Center,Region III,Baltimore City,9/28/20,10:43:00,8,4,118,98,223,204,173,19,19,13,493,358,301,41,34,27,44,Yes,112,1,10,0,30
University of Maryland Medical Center,Region III,Baltimore City,9/29/20,10:48:00,7,3,118,96,223,201,175,19,19,14,493,357,303,41,27,20,45,Yes,112,1,9,0,29
University of Maryland Medical Center,Region III,Baltimore City,9/30/20,10:26:00,9,1,118,96,223,208,182,19,19,15,493,354,305,41,20,12,30,Yes,112,1,7,0,29
University of Maryland Medical Center,Region III,Baltimore City,10/1/20,10:19:00,8,1,118,96,223,208,181,19,17,15,493,350,315,41,20,17,30,Yes,112,1,8,0,13
University of Maryland Medical Center,Region III,Baltimore City,10/2/20,09:51:00,8,1,118,97,223,207,180,19,18,17,493,360,301,41,27,18,22,Yes,112,1,7,0,13
University of Maryland Medical Center,Region III,Baltimore City,10/3/20,10:22:00,5,3,118,97,223,208,187,19,19,17,493,364,293,41,25,18,29,Yes,112,1,7,0,17
University of Maryland Medical Center,Region III,Baltimore City,10/4/20,11:34:00,8,3,130,97,223,208,186,19,19,14,493,356,290,41,19,14,30,Yes,112,1,8,0,16
University of Maryland Medical Center,Region III,Baltimore City,10/5/20,11:05:00,8,4,130,97,223,208,179,19,19,14,493,345,295,41,15,12,48,Yes,112,1,8,0,25
University of Maryland Medical Center,Region III,Baltimore City,10/6/20,10:41:00,7,4,127,87,223,208,183,19,19,15,493,355,301,41,21,20,31,Yes,112,1,9,0,22
University of Maryland Medical Center,Region III,Baltimore City,10/7/20,13:49:00,4,4,130,97,223,208,181,19,19,16,493,364,280,41,24,19,39,Yes,112,1,10,0,24
University of Maryland Medical Center,Region III,Baltimore City,10/8/20,11:27:00,4,3,119,96,223,208,181,19,19,17,493,365,312,41,26,21,43,Yes,112,1,11,0,26
University of Maryland Medical Center,Region III,Baltimore City,10/9/20,10:30:00,6,3,119,96,223,208,188,19,19,18,493,368,325,41,29,25,41,Yes,112,1,10,0,31
University of Maryland Medical Center,Region III,Baltimore City,10/10/20,10:21:00,4,4,126,89,223,210,181,19,19,18,493,367,308,41,28,21,19,Yes,112,1,10,0,31
University of Maryland Medical Center,Region III,Baltimore City,10/11/20,11:44:00,5,6,126,89,223,210,178,19,19,17,493,362,297,41,23,17,33,Yes,112,1,13,0,34
University of Maryland Medical Center,Region III,Baltimore City,10/12/20,10:09:00,4,7,126,89,223,210,170,19,19,16,493,359,298,41,20,20,48,Yes,112,1,16,0,40
University of Maryland Medical Center,Region III,Baltimore City,10/13/20,10:00:00,5,5,126,89,223,210,190,19,19,18,493,366,320,41,27,24,41,Yes,112,1,15,0,24
University of Maryland Medical Center,Region III,Baltimore City,10/14/20,11:56:00,5,4,110,84,223,202,180,19,19,17,493,368,296,41,28,20,43,Yes,112,1,12,0,24
University of Maryland Medical Center,Region III,Baltimore City,10/15/20,10:19:00,4,4,113,103,223,201,174,19,18,17,493,365,296,41,26,16,32,Yes,112,1,12,0,22
University of Maryland Medical Center,Region III,Baltimore City,10/16/20,10:53:00,5,4,113,103,223,204,172,19,19,17,493,359,301,41,22,15,44,Yes,112,1,12,0,25
University of Maryland Medical Center,Region III,Baltimore City,10/17/20,10:17:00,4,4,110,109,223,204,183,19,19,17,493,363,304,41,24,21,25,Yes,112,1,12,0,14
University of Maryland Medical Center,Region III,Baltimore City,10/18/20,11:40:00,7,6,110,109,223,204,174,19,19,15,493,363,290,41,24,17,39,Yes,112,1,12,0,22
University of Maryland Medical Center,Region III,Baltimore City,10/19/20,11:13:00,9,5,110,109,223,204,169,19,19,14,493,361,282,41,23,15,19,Yes,112,1,11,0,21
University of Maryland Medical Center,Region III,Baltimore City,10/20/20,10:23:00,6,7,93,110,223,200,171,19,19,16,493,360,288,41,22,14,30,Yes,112,1,11,0,21
University of Maryland Medical Center,Region III,Baltimore City,10/21/20,10:19:00,8,6,93,110,223,203,179,19,19,17,493,355,291,41,20,17,33,Yes,112,1,11,0,27
University of Maryland Medical Center,Region III,Baltimore City,10/22/20,12:40:00,6,7,101,108,223,204,178,19,19,18,493,349,304,41,20,14,39,Yes,112,1,10,0,45
University of Maryland Medical Center,Region III,Baltimore City,10/23/20,12:16:00,5,5,101,108,223,204,173,19,19,14,493,361,320,41,27,22,35,Yes,112,1,11,0,28
University of Maryland Medical Center,Region III,Baltimore City,10/24/20,10:00:00,8,4,101,108,223,204,172,19,19,13,493,362,319,41,28,28,37,Yes,112,1,12,0,28
University of Maryland Medical Center,Region III,Baltimore City,10/25/20,13:00:00,9,4,106,98,223,202,170,19,19,13,493,359,299,41,25,16,36,Yes,112,1,12,0,27
University of Maryland Medical Center,Region III,Baltimore City,10/26/20,09:49:00,10,4,106,98,223,202,169,19,17,15,493,349,294,41,21,14,40,Yes,112,1,12,0,29
University of Maryland Medical Center,Region III,Baltimore City,10/27/20,11:05:00,11,2,108,103,223,204,173,19,19,14,493,356,304,41,29,22,40,Yes,112,1,11,0,31
University of Maryland Medical Center,Region III,Baltimore City,10/28/20,11:13:00,9,4,108,103,223,204,179,19,19,14,493,359,301,41,27,27,38,Yes,112,1,11,0,27
University of Maryland Medical Center,Region III,Baltimore City,10/29/20,09:32:00,7,4,108,103,223,204,183,19,19,14,493,352,310,41,28,26,44,Yes,112,1,9,0,18
University of Maryland Medical Center,Region III,Baltimore City,10/30/20,10:03:00,6,4,101,103,223,204,175,19,19,16,493,356,315,41,28,26,46,Yes,112,1,10,0,22
University of Maryland Medical Center,Region III,Baltimore City,10/31/20,09:30:00,5,3,114,89,223,201,177,19,17,15,493,350,299,41,23,21,38,Yes,112,1,10,0,25
University of Maryland Medical Center,Region III,Baltimore City,11/1/20,10:41:00,3,4,114,89,223,202,174,19,19,15,493,350,302,41,22,20,37,Yes,112,1,10,0,31
University of Maryland Medical Center,Region III,Baltimore City,11/2/20,10:31:00,5,2,114,89,223,202,170,19,19,15,493,354,299,41,26,19,40,Yes,112,1,10,0,29
University of Maryland Medical Center,Region III,Baltimore City,11/3/20,10:18:00,4,2,114,89,223,204,175,19,19,15,493,353,302,41,26,19,37,Yes,112,1,9,0,33
University of Maryland Medical Center,Region III,Baltimore City,11/4/20,10:31:00,7,4,102,93,223,201,176,19,19,17,493,347,308,41,20,19,41,Yes,112,1,9,0,41
University of Maryland Medical Center,Region III,Baltimore City,11/5/20,10:31:00,7,6,101,94,223,203,174,19,19,14,493,348,301,41,27,22,41,Yes,112,1,8,0,36
University of Maryland Medical Center,Region III,Baltimore City,11/6/20,10:54:00,8,8,101,94,223,204,177,19,19,18,493,354,311,41,25,23,48,Yes,112,1,8,0,36
University of Maryland Medical Center,Region III,Baltimore City,11/7/20,10:12:00,8,8,99,86,223,204,181,19,19,18,493,357,300,41,24,22,38,Yes,112,1,8,0,42
University of Maryland Medical Center,Region III,Baltimore City,11/8/20,10:40:00,16,8,99,86,223,204,172,19,19,15,493,355,291,41,22,20,44,Yes,112,1,8,0,43
University of Maryland Medical Center,Region III,Baltimore City,11/9/20,10:39:00,19,7,99,86,223,204,174,19,19,15,493,355,288,41,25,18,40,Yes,112,1,9,0,58
University of Maryland Medical Center,Region III,Baltimore City,11/10/20,10:38:00,15,12,107,101,223,204,180,19,19,15,493,357,311,41,26,20,41,Yes,112,1,9,0,40
University of Maryland Medical Center,Region III,Baltimore City,11/11/20,10:55:00,13,10,103,103,223,204,181,19,19,17,493,354,310,41,26,19,42,Yes,112,1,9,0,43
University of Maryland Medical Center,Region III,Baltimore City,11/12/20,10:44:00,14,9,103,103,223,189,173,19,19,16,493,374,304,41,29,21,33,Yes,112,1,8,0,27
University of Maryland Medical Center,Region III,Baltimore City,11/13/20,09:45:00,13,9,115,95,223,202,166,19,19,12,493,358,305,41,25,21,39,Yes,112,1,9,0,39
University of Maryland Medical Center,Region III,Baltimore City,11/14/20,11:46:00,12,11,89,93,223,203,173,19,19,17,493,357,308,41,24,18,33,Yes,112,1,9,0,45
University of Maryland Medical Center,Region III,Baltimore City,11/15/20,12:03:00,17,10,97,87,223,203,169,19,19,16,493,355,290,41,24,19,37,Yes,112,1,9,0,52
University of Maryland Medical Center,Region III,Baltimore City,11/16/20,10:58:00,14,9,113,97,223,202,168,19,18,17,493,354,289,41,25,14,51,Yes,112,1,8,0,47
University of Maryland Medical Center,Region III,Baltimore City,11/17/20,10:43:00,14,9,113,89,223,203,170,19,19,16,493,351,308,41,25,21,45,Yes,112,1,5,0,47
University of Maryland Medical Center,Region III,Baltimore City,11/18/20,13:28:00,15,9,106,100,223,203,176,19,19,18,493,355,301,41,25,24,49,Yes,112,1,5,0,49
University of Maryland Medical Center,Region III,Baltimore City,11/19/20,11:45:00,13,10,109,96,223,204,176,19,19,19,493,357,319,41,27,25,42,Yes,112,1,7,0,58
University of Maryland Medical Center,Region III,Baltimore City,11/20/20,10:18:00,14,7,105,98,223,204,171,19,19,18,493,360,325,41,29,27,32,Yes,112,1,5,0,36
University of Maryland Medical Center,Region III,Baltimore City,11/21/20,11:02:00,15,6,109,94,223,204,177,19,19,18,493,367,325,41,29,24,36,Yes,112,1,7,0,38
University of Maryland Medical Center,Region III,Baltimore City,11/22/20,12:42:00,13,9,80,106,223,204,174,19,19,18,493,356,318,41,26,24,39,Yes,112,1,8,0,36
University of Maryland Medical Center,Region III,Baltimore City,11/23/20,10:46:00,14,12,86,93,223,203,172,19,19,17,493,353,310,41,24,21,36,Yes,112,1,10,0,32
University of Maryland Medical Center,Region III,Baltimore City,11/24/20,10:42:00,14,10,86,93,223,204,174,19,19,17,493,359,315,41,28,24,45,Yes,112,1,9,0,29
University of Maryland Medical Center,Region III,Baltimore City,11/25/20,11:20:00,20,11,102,98,223,203,175,19,19,18,493,359,323,41,28,23,37,Yes,112,1,9,0,36
University of Maryland Medical Center,Region III,Baltimore City,11/26/20,11:52:00,19,14,107,99,223,200,180,19,19,18,493,354,286,41,24,19,36,Yes,112,1,9,0,39
University of Maryland Medical Center,Region III,Baltimore City,11/27/20,13:37:00,17,16,72,109,223,198,170,19,19,18,493,347,291,41,18,15,28,Yes,112,1,9,0,40
University of Maryland Medical Center,Region III,Baltimore City,11/28/20,09:25:00,18,15,72,109,223,202,170,19,19,17,493,348,278,41,18,16,32,Yes,112,1,10,0,28
University of Maryland Medical Center,Region III,Baltimore City,11/29/20,12:46:00,24,13,86,93,223,204,166,19,19,16,493,350,288,41,20,13,38,Yes,112,2,10,0,31
University of Maryland Medical Center,Region III,Baltimore City,11/30/20,10:54:00,22,11,86,106,223,198,168,19,19,14,493,351,275,41,25,15,35,Yes,112,2,10,0,28
Upper Chesapeake Medical Center (UMUCH),Region III,Harford County,3/25/20,,2,1,14,null,14,11,11,0,0,0,220,220,129,9,9,4,12,No,0,1,null,null,
Upper Chesapeake Medical Center (UMUCH),Region III,Harford County,3/26/20,,1,1,16,null,14,14,8,0,0,0,177,177,116,9,9,2,15,No,0,1,0,0,
Upper Chesapeake Medical Center (UMUCH),Region III,Harford County,3/27/20,,2,1,19,null,14,14,9,0,0,0,177,177,115,9,9,1,14,No,0,1,0,0,
Upper Chesapeake Medical Center (UMUCH),Region III,Harford County,3/28/20,,3,1,17,null,14,14,8,0,0,0,177,177,114,9,9,2,8,No,0,1,0,0,
Upper Chesapeake Medical Center (UMUCH),Region III,Harford County,3/29/20,,3,1,11,null,14,14,9,0,0,0,177,177,108,9,9,2,14,No,0,1,0,0,
Upper Chesapeake Medical Center (UMUCH),Region III,Harford County,3/30/20,,4,1,17,null,14,14,10,0,0,0,177,177,114,9,9,1,14,No,0,1,0,0,
Upper Chesapeake Medical Center (UMUCH),Region III,Harford County,3/31/20,,6,1,15,null,14,14,10,0,0,0,177,177,112,9,9,1,8,No,0,1,0,0,
Upper Chesapeake Medical Center (UMUCH),Region III,Harford County,4/1/20,1:52:00 PM,null,null,14,null,14,14,10,0,0,0,177,177,114,9,9,9,12,No,null,1,0,0,
Upper Chesapeake Medical Center (UMUCH),Region III,Harford County,4/2/20,10:34:59 AM,3,2,10,10,14,14,10,0,0,0,174,174,110,9,9,9,7,No,null,1,0,0,
Upper Chesapeake Medical Center (UMUCH),Region III,Harford County,4/3/20,9:37:34 AM,3,2,10,10,14,14,14,0,0,0,174,174,120,9,9,0,8,No,0,1,0,0,
Upper Chesapeake Medical Center (UMUCH),Region III,Harford County,4/4/20,1:16:06 PM,3,14,13,9,14,14,14,0,0,0,174,174,126,9,9,0,8,No,0,1,0,0,
Upper Chesapeake Medical Center (UMUCH),Region III,Harford County,4/5/20,11:18:49 AM,7,3,13,9,14,14,12,0,0,0,174,174,126,9,9,0,15,No,0,1,0,0,
Upper Chesapeake Medical Center (UMUCH),Region III,Harford County,4/6/20,10:44:20 AM,8,2,12,8,14,14,14,0,0,0,174,174,138,9,9,0,13,No,0,1,0,0,
Upper Chesapeake Medical Center (UMUCH),Region III,Harford County,4/7/20,11:19:05 AM,8,2,12,8,14,14,14,0,0,0,166,166,129,9,9,1,8,No,0,1,0,0,
Upper Chesapeake Medical Center (UMUCH),Region III,Harford County,4/8/20,10:18:34 AM,11,2,10,10,14,14,11,0,0,0,152,152,109,9,9,0,11,No,0,1,0,0,
Upper Chesapeake Medical Center (UMUCH),Region III,Harford County,4/9/20,9:23:00 AM,7,2,8,14,14,14,11,0,0,0,166,166,125,9,9,0,3,No,0,1,0,0,
Upper Chesapeake Medical Center (UMUCH),Region III,Harford County,4/10/20,1:04:40 AM,20,2,7,16,14,14,11,0,0,0,166,166,111,9,9,0,13,No,0,1,0,0,
Upper Chesapeake Medical Center (UMUCH),Region III,Harford County,4/11/20,9:54:49,8,1,7,11,14,14,11,0,0,0,166,166,97,9,9,0,9,No,0,1,0,0,
Upper Chesapeake Medical Center (UMUCH),Region III,Harford County,4/12/20,9:15:37,9,2,18,14,14,14,11,0,0,0,166,166,91,9,9,0,14,No,0,1,0,0,
Upper Chesapeake Medical Center (UMUCH),Region III,Harford County,4/13/20,2:23:03 PM,8,4,7,15,14,14,10,0,0,0,166,166,80,9,9,0,15,No,0,1,0,0,
Upper Chesapeake Medical Center (UMUCH),Region III,Harford County,4/14/20,9:14:23 AM,10,2,10,12,14,14,10,0,0,0,166,166,105,9,9,0,10,No,0,1,0,0,
Upper Chesapeake Medical Center (UMUCH),Region III,Harford County,4/15/20,10:37:06,18,2,10,12,14,14,10,0,0,0,159,159,126,9,9,0,10,No,0,1,0,0,
Upper Chesapeake Medical Center (UMUCH),Region III,Harford County,4/16/20,10:34:56,20,7,10,12,14,14,9,0,0,0,153,153,135,9,9,0,12,No,0,1,0,0,
Upper Chesapeake Medical Center (UMUCH),Region III,Harford County,4/17/20,14:11:00,16,9,26,15,36,36,20,0,0,0,133,133,108,9,9,0,12,No,0,null,0,0,
Upper Chesapeake Medical Center (UMUCH),Region III,Harford County,4/18/20,11:58:00,11,10,18,15,39,39,27,0,0,0,207,207,128,9,9,0,12,No,0,null,0,0,
Upper Chesapeake Medical Center (UMUCH),Region III,Harford County,4/19/20,13:59:00,16,13,18,15,39,39,26,0,0,0,207,207,133,9,9,3,8,No,0,null,0,0,
Upper Chesapeake Medical Center (UMUCH),Region III,Harford County,4/20/20,13:13:00,13,13,25,13,36,36,27,0,0,0,207,207,102,9,9,1,14,No,0,null,0,0,
Upper Chesapeake Medical Center (UMUCH),Region III,Harford County,4/21/20,13:58:00,13,11,25,16,36,36,27,0,0,0,207,207,115,9,9,0,13,No,0,null,0,0,
Upper Chesapeake Medical Center (UMUCH),Region III,Harford County,4/22/20,12:27:00,12,7,25,13,36,36,23,0,0,0,207,207,113,9,9,0,8,No,0,null,0,0,
Upper Chesapeake Medical Center (UMUCH),Region III,Harford County,4/23/20,13:02:00,12,6,25,12,36,36,25,0,0,0,207,207,87,9,9,1,9,No,0,null,0,0,
Upper Chesapeake Medical Center (UMUCH),Region III,Harford County,4/24/20,13:57:00,13,6,41,10,36,36,16,0,0,0,207,207,104,9,9,0,18,No,0,null,0,0,
Upper Chesapeake Medical Center (UMUCH),Region III,Harford County,4/25/20,14:17:00,14,6,41,7,36,36,null,0,0,0,207,207,119,0,0,0,8,No,0,null,0,0,
Upper Chesapeake Medical Center (UMUCH),Region III,Harford County,4/26/20,09:55:00,22,1,41,8,36,36,9,0,0,0,207,207,150,0,0,0,9,No,0,1,0,0,
Upper Chesapeake Medical Center (UMUCH),Region III,Harford County,4/27/20,12:41:00,16,7,41,8,36,36,14,0,0,0,207,207,84,0,0,0,15,No,0,1,0,0,
Upper Chesapeake Medical Center (UMUCH),Region III,Harford County,4/28/20,10:17:00,15,7,41,8,36,36,15,0,0,0,207,207,114,0,0,0,18,No,0,1,0,0,
Upper Chesapeake Medical Center (UMUCH),Region III,Harford County,4/29/20,09:17:00,19,7,41,8,36,36,13,0,0,0,207,207,112,0,0,0,15,No,0,1,0,0,
Upper Chesapeake Medical Center (UMUCH),Region III,Harford County,4/30/20,12:57:00,22,4,41,7,36,36,8,0,0,0,207,207,131,1,1,1,18,No,0,1,0,0,
Upper Chesapeake Medical Center (UMUCH),Region III,Harford County,5/1/20,12:42:00,22,4,17,7,36,30,29,0,0,0,171,171,114,0,0,0,18,No,0,1,0,0,
Upper Chesapeake Medical Center (UMUCH),Region III,Harford County,5/2/20,13:23:00,24,2,10,7,36,30,27,0,0,0,171,169,118,1,1,1,18,No,0,1,0,0,
Upper Chesapeake Medical Center (UMUCH),Region III,Harford County,5/3/20,13:22:00,22,2,16,8,36,36,27,0,0,0,171,158,118,0,0,0,18,No,0,1,0,0,
Upper Chesapeake Medical Center (UMUCH),Region III,Harford County,5/4/20,13:20:00,19,7,15,9,36,36,16,0,0,0,171,171,134,0,0,0,18,No,0,1,0,0,
Upper Chesapeake Medical Center (UMUCH),Region III,Harford County,5/5/20,14:08:00,23,5,16,8,36,31,27,0,0,0,171,171,124,0,0,0,6,No,0,1,0,0,
